message,is_otp,split
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,0,train
Security code: 634798. Do not share.,1,train
Enter 166819 to complete your login.,1,train
I.ll get there tomorrow and send it to you,0,train
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,0,train
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0,val
Use 821793 to verify your account.,1,train
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",0,train
"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",0,train
Use 487556 to verify your account.,1,train
You need to get up. Now.,0,train
Use 643662 to verify your account.,1,train
Use 676737 to verify your account.,1,train
I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now?,0,train
Security code: 577996. Do not share.,1,train
630335 is your OTP to log in.,1,train
Your verification code is 726609.,1,train
"Haha figures, well I found the piece and priscilla's bowl",0,train
Your verification code is 177555.,1,train
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,0,train
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",0,train
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,0,train
Thanks for looking out for me. I really appreciate.,0,train
Your verification code is 570781.,1,train
447979 is your OTP to log in.,1,train
Security code: 537488. Do not share.,1,val
Security code: 341317. Do not share.,1,train
Security code: 303426. Do not share.,1,train
500 free text msgs. Just text ok to 80488 and we'll credit your account,0,train
Urgent: Your bank account is compromised. Call 687910 now.,1,train
141575 is your OTP to log in.,1,train
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,0,train
Enter 938401 to complete your login.,1,val
Enter 280751 to complete your login.,1,train
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",0,train
Your verification code is 464745.,1,train
Same. Wana plan a trip sometme then,0,train
Get a loan approved instantly. Reply with 316854.,1,train
744913 is your OTP to log in.,1,train
518631 is your OTP to log in.,1,train
Win a new iPhone by entering code 484510 here!,1,train
Security code: 708638. Do not share.,1,train
Your verification code is 855933.,1,train
Win a new iPhone by entering code 417435 here!,1,val
655435 is your OTP to log in.,1,train
Enter 234638 to complete your login.,1,val
Enter 100654 to complete your login.,1,train
Enter 427802 to complete your login.,1,train
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,val
"Sorry battery died, yeah I'm here",0,train
Enter 398834 to complete your login.,1,train
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",0,train
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,train
Your verification code is 339080.,1,train
ok....take care.umma to you too...,0,train
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",0,train
Where are you ? You said you would be here when I woke ... :-(,0,train
Your account will be locked. Enter 239217 at our fake portal.,1,train
Your verification code is 637433.,1,train
Security code: 544001. Do not share.,1,train
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,0,val
Your verification code is 156739.,1,train
If you were/are free i can give. Otherwise nalla adi entey nattil kittum,0,train
Use 588698 to verify your account.,1,train
Enter 100392 to complete your login.,1,train
Your verification code is 958044.,1,train
Security code: 135114. Do not share.,1,train
Use 894952 to verify your account.,1,train
Security code: 495521. Do not share.,1,train
Huh so early.. Then ü having dinner outside izzit?,0,train
Security code: 994526. Do not share.,1,train
"Yo, you at jp and hungry like a mofo?",0,val
446470 is your OTP to log in.,1,train
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0,train
Your verification code is 182707.,1,train
Security code: 612255. Do not share.,1,train
May i call You later Pls,0,train
Use 325212 to verify your account.,1,train
Your verification code is 324955.,1,train
Ok i vl..do u know i got adsense approved..,0,train
Your verification code is 989745.,1,train
Use 281350 to verify your account.,1,train
Security code: 988759. Do not share.,1,train
have * good weekend.,0,val
Enter 737457 to complete your login.,1,train
Security code: 111669. Do not share.,1,train
Use 916198 to verify your account.,1,train
Security code: 158377. Do not share.,1,val
Your verification code is 128396.,1,train
Mmmm.... I cant wait to lick it!,0,train
Your verification code is 399289.,1,train
Security code: 508028. Do not share.,1,val
Sorry * was at the grocers.,0,train
469204 is your OTP to log in.,1,train
Congratulations! You've won a free gift. Claim now using code 388237.,1,train
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,0,train
548178 is your OTP to log in.,1,train
Hi good mornin.. Thanku wish u d same..,0,train
Enter 879805 to complete your login.,1,train
Use 373188 to verify your account.,1,train
Use 794554 to verify your account.,1,train
Security code: 921560. Do not share.,1,train
805111 is your OTP to log in.,1,train
As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,0,train
649991 is your OTP to log in.,1,train
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0,train
Security code: 609924. Do not share.,1,train
Lovely smell on this bus and it ain't tobacco...,0,train
Enter 781245 to complete your login.,1,train
Use 362675 to verify your account.,1,train
"When you get free, call me",0,val
313870 is your OTP to log in.,1,train
Security code: 463671. Do not share.,1,train
Use 449583 to verify your account.,1,train
Security code: 599229. Do not share.,1,train
Your verification code is 127502.,1,val
Congratulations! You've won a free gift. Claim now using code 324698.,1,train
Use 182007 to verify your account.,1,train
378586 is your OTP to log in.,1,train
Enter 480132 to complete your login.,1,train
Enter 368389 to complete your login.,1,train
Enter 950217 to complete your login.,1,train
Security code: 212775. Do not share.,1,train
Your verification code is 504586.,1,train
I want  &lt;#&gt;  rs da:)do you have it?,0,train
"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",0,train
Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,0,train
Use 545618 to verify your account.,1,train
We have pizza if u want,0,val
Security code: 863756. Do not share.,1,train
Jason says it's cool if we pick some up from his place in like an hour,0,train
322035 is your OTP to log in.,1,train
Enter 358146 to complete your login.,1,train
Security code: 680030. Do not share.,1,train
Get a loan approved instantly. Reply with 277623.,1,val
621879 is your OTP to log in.,1,val
Security code: 175434. Do not share.,1,train
Use 892032 to verify your account.,1,train
Your verification code is 333826.,1,train
Your verification code is 929387.,1,train
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,train
Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,0,train
Security code: 254114. Do not share.,1,train
K..k..any special today?,0,train
Enter 772723 to complete your login.,1,train
538447 is your OTP to log in.,1,train
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,0,train
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0,train
Use 213675 to verify your account.,1,train
Your verification code is 249880.,1,train
Security code: 532848. Do not share.,1,train
Enter 169257 to complete your login.,1,train
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,0,train
Win a new iPhone by entering code 627644 here!,1,train
"Princess, is your kitty shaved or natural?",0,train
640955 is your OTP to log in.,1,train
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0,train
Security code: 450702. Do not share.,1,train
731077 is your OTP to log in.,1,train
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0,train
Super msg da:)nalla timing.,0,train
Enter 859436 to complete your login.,1,train
138267 is your OTP to log in.,1,train
Urgent: Your bank account is compromised. Call 630109 now.,1,train
Your verification code is 538951.,1,train
879638 is your OTP to log in.,1,train
941095 is your OTP to log in.,1,train
Urgent: Your bank account is compromised. Call 473008 now.,1,train
Security code: 860157. Do not share.,1,train
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,val
Enter 377784 to complete your login.,1,train
534706 is your OTP to log in.,1,train
Hanging out with my brother and his family,0,train
Security code: 146574. Do not share.,1,train
Use 692708 to verify your account.,1,train
Haiyoh... Maybe your hamster was jealous of million,0,train
